"ccode","year","revstate","fatality","hostlev"
"arg",1884,0,0,0
"arg",1885,0,0,0
"arg",1886,0,0,0
"arg",1887,0,0,0
"arg",1888,0,0,0
"arg",1889,0,0,0
"arg",1890,0,0,0
"arg",1891,0,0,0
"arg",1892,0,0,0
"arg",1893,0,0,0
"arg",1894,0,0,0
"arg",1895,0,0,0
"arg",1896,0,0,0
"arg",1897,1,0,3
"arg",1898,1,0,3
"arg",1899,0,0,0
"arg",1900,0,0,0
"arg",1901,0,0,0
"arg",1902,0,0,0
"arg",1903,0,0,0
"arg",1904,0,0,0
"arg",1905,1,0,3
"arg",1906,0,0,0
"arg",1907,1,0,4
"arg",1908,0,0,0
"arg",1909,1,0,1
"arg",1910,0,0,0
"arg",1911,0,0,3
"arg",1912,0,0,3
"arg",1913,0,0,0
"arg",1914,0,0,1
"arg",1915,0,0,1
"arg",1916,0,0,1
"arg",1917,0,0,1
"arg",1918,0,0,0
"arg",1919,0,0,0
"arg",1920,0,0,0
"arg",1921,0,0,0
"arg",1922,0,0,0
"arg",1923,0,0,0
"arg",1924,0,0,0
"arg",1925,0,0,0
"arg",1926,0,0,0
"arg",1927,0,0,0
"arg",1928,0,0,0
"arg",1929,0,0,0
"arg",1930,0,0,0
"arg",1931,0,0,0
"arg",1932,0,0,0
"arg",1933,0,0,0
"arg",1934,0,0,0
"arg",1935,0,0,0
"arg",1936,0,0,0
"arg",1937,0,0,0
"arg",1938,0,0,0
"arg",1939,0,0,3.5
"arg",1940,0,0,1
"arg",1941,0,0,0
"arg",1942,0,0,1
"arg",1943,0,0,0
"arg",1944,0,0,0
"arg",1945,0,0,4
"arg",1946,0,0,0
"arg",1947,1,0,4
"arg",1948,1,0,3
"arg",1949,0,0,0
"arg",1950,0,0,0
"arg",1951,0,0,0
"arg",1952,1,0,4
"arg",1953,0,0,0
"arg",1954,0,0,0
"arg",1955,1,0,4
"arg",1956,0,0,0
"arg",1957,0,0,0
"arg",1958,1,0,3.5
"arg",1959,0.5,0.5,2.5
"arg",1960,1,0,3
"arg",1961,0,0,0
"arg",1962,0,1,4
"arg",1963,1,0,3
"arg",1964,1,0,4
"arg",1965,1,0,4
"arg",1966,0,0,0
"arg",1967,1,0,4
"arg",1968,1,0,4
"arg",1969,1,0,4
"arg",1970,0,0,0
"arg",1971,0,0,0
"arg",1972,0,0,0
"arg",1973,1,0,3
"arg",1974,0,0,0
"arg",1975,0,0,0
"arg",1976,1,0,4
"arg",1977,1,0,3.5
"arg",1978,1,0,3
"arg",1979,1,0,3
"arg",1980,1,0,4
"arg",1981,1,0,4
"arg",1982,1,1.66666666666667,3.33333333333333
"arg",1983,1,0,3
"arg",1984,1,0,4
"arg",1985,0,0,0
"arg",1986,1,0,4
"arg",1987,0,0,0
"arg",1988,0,0,0
"arg",1989,0,0,0
"arg",1990,0,0,3
"arg",1991,0,0,3
"arg",1992,0,0,0
"arg",1993,1,0,4
"arg",1994,1,0,4
"arg",1995,0,0,0
"arg",1996,0,0,0
"arg",1997,0,0,0
"arg",1998,0,0,0
"arg",1999,0,0,0
"arg",2000,0,0,2
"arg",2001,0,0,0
"arg",2002,1,0,4
"arg",2003,0,0,0
"arg",2004,0,0,0
"arg",2005,0,0,0
"arg",2006,0,0,0
"arg",2007,0,0,0
"arg",2008,0,0,0
"arg",2009,0,0,0
"arg",2010,0,0,0
"arg",2011,0,0,0
"arg",2012,0.5,0,1
"arg",2013,0,0,0
"arg",2014,0,0,0
"arm",1816,0,0,0
"arm",1817,0,0,0
"arm",1818,0,0,0
"arm",1819,0,0,0
"arm",1820,0,0,0
"arm",1821,0,0,0
"arm",1822,0,0,0
"arm",1823,0,0,0
"arm",1824,0,0,0
"arm",1825,0,0,0
"arm",1826,0,0,0
"arm",1827,0,0,0
"arm",1828,0,0,0
"arm",1829,0,0,0
"arm",1830,0,0,0
"arm",1831,0,0,0
"arm",1832,0,0,0
"arm",1833,0,0,0
"arm",1834,0,0,0
"arm",1835,0,0,0
"arm",1836,0,0,0
"arm",1837,0,0,0
"arm",1838,0,0,0
"arm",1839,0,0,0
"arm",1840,0,0,0
"arm",1841,0,0,0
"arm",1842,0,0,0
"arm",1843,0,0,0
"arm",1844,0,0,0
"arm",1845,0,0,0
"arm",1846,0,0,0
"arm",1847,0,0,0
"arm",1848,0,0,0
"arm",1849,0,0,0
"arm",1850,0,0,0
"arm",1851,0,0,0
"arm",1852,0,0,0
"arm",1853,0,0,0
"arm",1854,0,0,0
"arm",1855,0,0,0
"arm",1856,0,0,0
"arm",1857,0,0,0
"arm",1858,0,0,0
"arm",1859,0,0,0
"arm",1860,0,0,0
"arm",1861,0,0,0
"arm",1862,0,0,0
"arm",1863,0,0,0
"arm",1864,0,0,0
"arm",1865,0,0,0
"arm",1866,0,0,0
"arm",1867,0,0,0
"arm",1868,0,0,0
"arm",1869,0,0,0
"arm",1870,0,0,0
"arm",1871,0,0,0
"arm",1872,0,0,0
"arm",1873,0,0,0
"arm",1874,0,0,0
"arm",1875,0,0,0
"arm",1876,0,0,0
"arm",1877,0,0,0
"arm",1878,0,0,0
"arm",1879,0,0,0
"arm",1880,0,0,0
"arm",1881,0,0,0
"arm",1882,0,0,0
"arm",1883,0,0,0
"arm",1884,0,0,0
"arm",1885,0,0,0
"arm",1886,0,0,0
"arm",1887,0,0,0
"arm",1888,0,0,0
"arm",1889,0,0,0
"arm",1890,0,0,0
"arm",1891,0,0,0
"arm",1892,0,0,0
"arm",1893,0,0,0
"arm",1894,0,0,0
"arm",1895,0,0,0
"arm",1896,0,0,0
"arm",1897,0,0,0
"arm",1898,0,0,0
"arm",1899,0,0,0
"arm",1900,0,0,0
"arm",1901,0,0,0
"arm",1902,0,0,0
"arm",1903,0,0,0
"arm",1904,0,0,0
"arm",1905,0,0,0
"arm",1906,0,0,0
"arm",1907,0,0,0
"arm",1908,0,0,0
"arm",1909,0,0,0
"arm",1910,0,0,0
"arm",1911,0,0,0
"arm",1912,0,0,0
"arm",1913,0,0,0
"arm",1914,0,0,0
"arm",1915,0,0,0
"arm",1916,0,0,0
"arm",1917,0,0,0
"arm",1918,0,0,0
"arm",1919,0,0,0
"arm",1920,0,0,0
"arm",1921,0,0,0
"arm",1922,0,0,0
"arm",1923,0,0,0
"arm",1924,0,0,0
"arm",1925,0,0,0
"arm",1926,0,0,0
"arm",1927,0,0,0
"arm",1928,0,0,0
"arm",1929,0,0,0
"arm",1930,0,0,0
"arm",1931,0,0,0
"arm",1932,0,0,0
"arm",1933,0,0,0
"arm",1934,0,0,0
"arm",1935,0,0,0
"arm",1936,0,0,0
"arm",1937,0,0,0
"arm",1938,0,0,0
"arm",1939,0,0,0
"arm",1940,0,0,0
"arm",1941,0,0,0
"arm",1942,0,0,0
"arm",1943,0,0,0
"arm",1944,0,0,0
"arm",1945,0,0,0
"arm",1946,0,0,0
"arm",1947,0,0,0
"arm",1948,0,0,0
"arm",1949,0,0,0
"arm",1950,0,0,0
"arm",1951,0,0,0
"arm",1952,0,0,0
"arm",1953,0,0,0
"arm",1954,0,0,0
"arm",1955,0,0,0
"arm",1956,0,0,0
"arm",1957,0,0,0
"arm",1958,0,0,0
"arm",1959,0,0,0
"arm",1960,0,0,0
"arm",1961,0,0,0
"arm",1962,0,0,0
"arm",1963,0,0,0
"arm",1964,0,0,0
"arm",1965,0,0,0
"arm",1966,0,0,0
"arm",1967,0,0,0
"arm",1968,0,0,0
"arm",1969,0,0,0
"arm",1970,0,0,0
"arm",1971,0,0,0
"arm",1972,0,0,0
"arm",1973,0,0,0
"arm",1974,0,0,0
"arm",1975,0,0,0
"arm",1976,0,0,0
"arm",1977,0,0,0
"arm",1978,0,0,0
"arm",1979,0,0,0
"arm",1980,0,0,0
"arm",1981,0,0,0
"arm",1982,0,0,0
"arm",1983,0,0,0
"arm",1984,0,0,0
"arm",1985,0,0,0
"arm",1986,0,0,0
"arm",1987,0,0,0
"arm",1988,0,0,0
"arm",1989,0,0,0
"arm",1990,0,0,0
"arm",1991,0,0,0
"arm",1992,1,6,4
"arm",1993,1,6,4
"arm",1994,0.5,3,4
"arm",1995,1,6,4
"arm",1996,0,0,0
"arm",1997,0,0,0
"arm",1998,1,1,4
"arm",1999,1,1,4
"arm",2000,0.5,0,2.5
"arm",2001,0.5,0,2.5
"arm",2002,0,0,0
"arm",2003,0,0,0
"arm",2004,0,0,0
"arm",2005,0,0,0
"arm",2006,0,0,4
"arm",2007,0,0,0
"arm",2008,0,0,0
"arm",2009,0,0,0
"arm",2010,0,0,0
"arm",2011,0,0,0
"arm",2012,0,0,0
"arm",2013,0,0,0
"arm",2014,0,0,0
"auh",1816,0,0,0
"auh",1817,0,0,0
"auh",1818,0,0,0
"auh",1819,0,0,0
"auh",1820,0,0,0
"auh",1821,1,1,4
"auh",1822,0,0,0
"auh",1823,0,0,2
"auh",1824,0,0,0
"auh",1825,0,0,0
"auh",1826,0,0,0
"auh",1827,0,0,0
"auh",1828,0,0,0
"auh",1829,0,0,0
"auh",1830,0,0,0
"auh",1831,0,0,0
"auh",1832,0,0,0
"auh",1833,0,0,0
"auh",1834,0,0,0
"auh",1835,0,0,0
"auh",1836,0,0,0
"auh",1837,0,0,0
"auh",1838,0,0,0
"auh",1839,0,0,0
"auh",1840,0,0,1
"auh",1841,0,0,0
"auh",1842,0,0,0
"auh",1843,0,0,0
"auh",1844,0,0,0
"auh",1845,0,0,0
"auh",1846,0,0,0
"auh",1847,1,0,3
"auh",1848,0.5,3,4
"auh",1849,0.666666666666667,2.66666666666667,4.66666666666667
"auh",1850,0,0,0
"auh",1851,0,0,0
"auh",1852,0,0,0
"auh",1853,0.333333333333333,0,2.66666666666667
"auh",1854,0.5,0,3
"auh",1855,0,0,3
"auh",1856,0,0,3
"auh",1857,0,0,0
"auh",1858,0,0,0
"auh",1859,0,6,5
"auh",1860,0,0,0
"auh",1861,0,0,0
"auh",1862,0,0,0
"auh",1863,0,4,5
"auh",1864,0,4,5
"auh",1865,0,6,5
"auh",1866,0,6,5
"auh",1867,0,0,0
"auh",1868,0,0,0
"auh",1869,0,0,0
"auh",1870,0,0,0
"auh",1871,0,0,0
"auh",1872,0,0,0
"auh",1873,0,0,0
"auh",1874,0,0,0
"auh",1875,0,0,0
"auh",1876,1,0,2
"auh",1877,0,0,3
"auh",1878,0,0,0
"auh",1879,0,0,0
"auh",1880,1,0,3
"auh",1881,0,0,0
"auh",1882,0,0,0
"auh",1883,1,0,2
"auh",1884,0,0,0
"auh",1885,0,0,0
"auh",1886,1,0,4
"auh",1887,0,0,0
"auh",1888,0,0,3
"auh",1889,0,0,0
"auh",1890,0,0,0
"auh",1891,0,0,0
"auh",1892,0,0,0
"auh",1893,0,0,0
"auh",1894,0,0,0
"auh",1895,0,0,0
"auh",1896,1,0,3
"auh",1897,1,0,4
"auh",1898,0,0,0
"auh",1899,0,0,0
"auh",1900,0,1,4
"auh",1901,0,0,0
"auh",1902,0,0,0
"auh",1903,0,0,0
"auh",1904,0,0,3
"auh",1905,1,0,4
"auh",1906,0,0,0
"auh",1907,0,0,0
"auh",1908,0,0,0
"auh",1909,0,0,0
"auh",1910,0,0,0
"auh",1911,1,0,3
"auh",1912,1,0,3
"auh",1913,1,0,3
"auh",1914,0.5,3,4
"auh",1915,0.5,3,4
"auh",1916,0.5,3,3
"auh",1917,0.25,1.5,2
"auh",1918,0.2,1.2,1.8
"auh",1919,0,0,0
"auh",1920,0,0,0
"auh",1921,0,0,0
"auh",1922,0,0,0
"auh",1923,0,0,0
"auh",1924,0,0,0
"auh",1925,0,0,0
"auh",1926,0,0,0
"auh",1927,0,0,0
"auh",1928,0,0,0
"auh",1929,0,0,0
"auh",1930,0,0,0
"auh",1931,0,0,0
"auh",1932,0,0,0
"auh",1933,0,0,0
"auh",1934,0,0,0
"auh",1935,0,0,0
"auh",1936,0,0,0
"auh",1937,0,0,0
"auh",1938,0,0,0
"auh",1939,0,0,0
"auh",1940,0,0,0
"auh",1941,0,0,0
"auh",1942,0,0,0
"auh",1943,0,0,0
"auh",1944,0,0,0
"auh",1945,0,0,0
"auh",1946,0,0,0
"auh",1947,0,0,0
"auh",1948,0,0,0
"auh",1949,0,0,0
"auh",1950,0,0,0
"auh",1951,0,0,0
"auh",1952,0,0,0
"auh",1953,0,0,0
"auh",1954,0,0,0
"auh",1955,0,0,0
"auh",1956,0,0,0
"auh",1957,0,0,0
"auh",1958,0,0,0
"auh",1959,0,0,0
"auh",1960,0,0,0
"auh",1961,0,0,0
"auh",1962,0,0,0
"auh",1963,0,0,0
"auh",1964,0,0,0
"auh",1965,0,0,0
"auh",1966,0,0,0
"auh",1967,0,0,0
"auh",1968,0,0,0
"auh",1969,0,0,0
"auh",1970,0,0,0
"auh",1971,0,0,0
"auh",1972,0,0,0
"auh",1973,0,0,0
"auh",1974,0,0,0
"auh",1975,0,0,0
"auh",1976,0,0,0
"auh",1977,0,0,0
"auh",1978,0,0,0
"auh",1979,0,0,0
"auh",1980,0,0,0
"auh",1981,0,0,0
"auh",1982,0,0,0
"auh",1983,0,0,0
"auh",1984,0,0,0
"auh",1985,0,0,0
"auh",1986,0,0,0
"auh",1987,0,0,0
"auh",1988,0,0,0
"auh",1989,0,0,0
"auh",1990,0,0,0
"auh",1991,0,0,0
"auh",1992,0,0,0
"auh",1993,0,0,0
"auh",1994,0,0,0
"auh",1995,0,0,0
"auh",1996,0,0,0
"auh",1997,0,0,0
"auh",1998,0,0,0
"auh",1999,0,0,0
"auh",2000,0,0,0
"auh",2001,0,0,0
"auh",2002,0,0,0
"auh",2003,0,0,0
"auh",2004,0,0,0
"auh",2005,0,0,0
"auh",2006,0,0,0
"auh",2007,0,0,0
"auh",2008,0,0,0
"auh",2009,0,0,0
"auh",2010,0,0,0
"auh",2011,0,0,0
"auh",2012,0,0,0
"auh",2013,0,0,0
"auh",2014,0,0,0
"aul",1816,0,0,0
"aul",1817,0,0,0
"aul",1818,0,0,0
"aul",1819,0,0,0
"aul",1820,0,0,0
"aul",1821,0,0,0
"aul",1822,0,0,0
"aul",1823,0,0,0
"aul",1824,0,0,0
"aul",1825,0,0,0
"aul",1826,0,0,0
"aul",1827,0,0,0
"aul",1828,0,0,0
"aul",1829,0,0,0
"aul",1830,0,0,0
"aul",1831,0,0,0
"aul",1832,0,0,0
"aul",1833,0,0,0
"aul",1834,0,0,0
"aul",1835,0,0,0
"aul",1836,0,0,0
"aul",1837,0,0,0
"aul",1838,0,0,0
"aul",1839,0,0,0
"aul",1840,0,0,0
"aul",1841,0,0,0
"aul",1842,0,0,0
"aul",1843,0,0,0
"aul",1844,0,0,0
"aul",1845,0,0,0
"aul",1846,0,0,0
"aul",1847,0,0,0
"aul",1848,0,0,0
"aul",1849,0,0,0
"aul",1850,0,0,0
"aul",1851,0,0,0
"aul",1852,0,0,0
"aul",1853,0,0,0
"aul",1854,0,0,0
"aul",1855,0,0,0
"aul",1856,0,0,0
"aul",1857,0,0,0
"aul",1858,0,0,0
"aul",1859,0,0,0
"aul",1860,0,0,0
"aul",1861,0,0,0
"aul",1862,0,0,0
"aul",1863,0,0,0
"aul",1864,0,0,0
"aul",1865,0,0,0
"aul",1866,0,0,0
"aul",1867,0,0,0
"aul",1868,0,0,0
"aul",1869,0,0,0
"aul",1870,0,0,0
"aul",1871,0,0,0
"aul",1872,0,0,0
"aul",1873,0,0,0
"aul",1874,0,0,0
"aul",1875,0,0,0
"aul",1876,0,0,0
"aul",1877,0,0,0
"aul",1878,0,0,0
"aul",1879,0,0,0
"aul",1880,0,0,0
"aul",1881,0,0,0
"aul",1882,0,0,0
"aul",1883,0,0,0
"aul",1884,0,0,0
"aul",1885,0,0,0
"aul",1886,0,0,0
"aul",1887,0,0,0
"aul",1888,0,0,0
"aul",1889,0,0,0
"aul",1890,0,0,0
"aul",1891,0,0,0
"aul",1892,0,0,0
"aul",1893,0,0,0
"aul",1894,0,0,0
"aul",1895,0,0,0
"aul",1896,0,0,0
"aul",1897,0,0,0
"aul",1898,0,0,0
"aul",1899,0,0,0
"aul",1900,0,0,0
"aul",1901,0,0,0
"aul",1902,0,0,0
"aul",1903,0,0,0
"aul",1904,0,0,0
"aul",1905,0,0,0
"aul",1906,0,0,0
"aul",1907,0,0,0
"aul",1908,0,0,0
"aul",1909,0,0,0
"aul",1910,0,0,0
"aul",1911,0,0,0
"aul",1912,0,0,0
"aul",1913,0,0,0
"aul",1914,0,0,0
"aul",1915,0,0,0
"aul",1916,0,0,0
"aul",1917,0,0,0
"aul",1918,0,0,0
"aul",1919,0,0,0
"aul",1920,0,0,0
"aul",1921,0,0,0
"aul",1922,0,0,0
"aul",1923,0,0,0
"aul",1924,0,0,0
"aul",1925,0,0,0
"aul",1926,0,0,0
"aul",1927,0,0,0
"aul",1928,0,0,0
"aul",1929,0,0,0
"aul",1930,0,0,0
"aul",1931,0,0,0
"aul",1932,0,0,0
"aul",1933,0,0,0
"aul",1934,0,0,0
"aul",1935,0,0,0
"aul",1936,0,0,0
"aul",1937,0,0,0
"aul",1938,0,0,0
"aul",1939,0,6,5
"aul",1940,0,6,5
"aul",1941,0,3,4.5
"aul",1942,0,6,5
"aul",1943,0,6,5
"aul",1944,0,6,5
"aul",1945,0,6,5
"aul",1946,0,0,0
"aul",1947,0,0,0
"aul",1948,0,0,0
"aul",1949,0,0,0
"aul",1950,0,4,5
"aul",1951,0,4,5
"aul",1952,0,4,5
"aul",1953,0,4,5
"aul",1954,0,0,0
"aul",1955,0,0,0
"aul",1956,0,0,0
"aul",1957,0,0,0
"aul",1958,0,0,0
"aul",1959,0,0,0
"aul",1960,0,0,0
"aul",1961,0,0,0
"aul",1962,0,0,3
"aul",1963,0,1,4
"aul",1964,0,2.5,4.5
"aul",1965,0,2.5,4.5
"aul",1966,0,4,5
"aul",1967,0,4,5
"aul",1968,0,4,5
"aul",1969,0,4,5
"aul",1970,0,4,5
"aul",1971,0,4,5
"aul",1972,0,4,5
"aul",1973,0,0,0
"aul",1974,0,0,0
"aul",1975,0,0,0
"aul",1976,0,0,0
"aul",1977,0,0,0
"aul",1978,0,0,0
"aul",1979,0,0,0
"aul",1980,0,0,0
"aul",1981,0,0,0
"aul",1982,0,0,0
"aul",1983,0,0,0
"aul",1984,0,0,0
"aul",1985,0,0,0
"aul",1986,0,0,0
"aul",1987,0,0,1
"aul",1988,0,0,0
"aul",1989,0,0,0
"aul",1990,0,0,4
"aul",1991,0,0,4
"aul",1992,0,0,0
"aul",1993,0,0,0
"aul",1994,0,0,3
"aul",1995,0,0,0
"aul",1996,0,0,0
"aul",1997,0,0,0
"aul",1998,0,0,0
"aul",1999,0,0,3
"aul",2000,0,0,0
"aul",2001,0.333333333333333,0,3.33333333333333
"aul",2002,0,0,0
"aul",2003,1,0,5
"aul",2004,0,0,0
"aul",2005,0,0,0
"aul",2006,0,0,0
"aul",2007,0,0,0
"aul",2008,0,0,0
"aul",2009,0,0,0
"aul",2010,0,0,0
"aul",2011,0,0,0
"aul",2012,0,0,0
"aul",2013,0,0,0
"aul",2014,0,0,0
"aus",1816,0,0,0
"aus",1817,0,0,0
"aus",1818,0,0,0
"aus",1819,0,0,0
"aus",1820,0,0,0
"aus",1821,0,0,0
"aus",1822,0,0,0
"aus",1823,0,0,0
"aus",1824,0,0,0
"aus",1825,0,0,0
"aus",1826,0,0,0
"aus",1827,0,0,0
"aus",1828,0,0,0
"aus",1829,0,0,0
"aus",1830,0,0,0
"aus",1831,0,0,0
"aus",1832,0,0,0
"aus",1833,0,0,0
"aus",1834,0,0,0
"aus",1835,0,0,0
"aus",1836,0,0,0
"aus",1837,0,0,0
"aus",1838,0,0,0
"aus",1839,0,0,0
"aus",1840,0,0,0
"aus",1841,0,0,0
"aus",1842,0,0,0
"aus",1843,0,0,0
"aus",1844,0,0,0
"aus",1845,0,0,0
"aus",1846,0,0,0
"aus",1847,0,0,0
"aus",1848,0,0,0
"aus",1849,0,0,0
"aus",1850,0,0,0
"aus",1851,0,0,0
"aus",1852,0,0,0
"aus",1853,0,0,0
"aus",1854,0,0,0
"aus",1855,0,0,0
"aus",1856,0,0,0
"aus",1857,0,0,0
"aus",1858,0,0,0
"aus",1859,0,0,0
"aus",1860,0,0,0
"aus",1861,0,0,0
"aus",1862,0,0,0
"aus",1863,0,0,0
"aus",1864,0,0,0
"aus",1865,0,0,0
"aus",1866,0,0,0
"aus",1867,0,0,0
"aus",1868,0,0,0
"aus",1869,0,0,0
"aus",1870,0,0,0
"aus",1871,0,0,0
"aus",1872,0,0,0
"aus",1873,0,0,0
"aus",1874,0,0,0
"aus",1875,0,0,0
"aus",1876,0,0,0
"aus",1877,0,0,0
"aus",1878,0,0,0
"aus",1879,0,0,0
"aus",1880,0,0,0
"aus",1881,0,0,0
"aus",1882,0,0,0
"aus",1883,0,0,0
"aus",1884,0,0,0
"aus",1885,0,0,0
"aus",1886,0,0,0
"aus",1887,0,0,0
"aus",1888,0,0,0
"aus",1889,0,0,0
"aus",1890,0,0,0
"aus",1891,0,0,0
"aus",1892,0,0,0
"aus",1893,0,0,0
"aus",1894,0,0,0
"aus",1895,0,0,0
"aus",1896,0,0,0
"aus",1897,0,0,0
"aus",1898,0,0,0
"aus",1899,0,0,0
"aus",1900,0,0,0
"aus",1901,0,0,0
"aus",1902,0,0,0
"aus",1903,0,0,0
"aus",1904,0,0,0
"aus",1905,0,0,0
"aus",1906,0,0,0
"aus",1907,0,0,0
"aus",1908,0,0,0
"aus",1909,0,0,0
"aus",1910,0,0,0
"aus",1911,0,0,0
"aus",1912,0,0,0
"aus",1913,0,0,0
"aus",1914,0,0,0
"aus",1915,0,0,0
"aus",1916,0,0,0
"aus",1917,0,0,0
"aus",1918,0,0,0
"aus",1919,0,0,0
"aus",1920,0,0,0
"aus",1921,0,0,0
"aus",1922,0,0,1
"aus",1923,0,0,0
"aus",1924,0,0,0
"aus",1925,0,0,0
"aus",1926,0,0,0
"aus",1927,0,0,0
"aus",1928,0,0,0
"aus",1929,0,0,0
"aus",1930,0,0,0
"aus",1931,0,0,0
"aus",1932,0,0,0
"aus",1933,0,0,0
"aus",1934,0,0,0
"aus",1935,0,0,0
"aus",1936,0,0,0
"aus",1937,0,0,0
"aus",1938,0,0,1
"aus",1939,0,0,0
"aus",1940,0,0,0
"aus",1941,0,0,0
"aus",1942,0,0,0
"aus",1943,0,0,0
"aus",1944,0,0,0
"aus",1945,0,0,0
"aus",1946,0,0,0
"aus",1947,0,0,0
"aus",1948,0,0,0
"aus",1949,0,0,0
"aus",1950,0,0,0
"aus",1951,0,0,0
"aus",1952,0,0,0
"aus",1953,0,0,0
"aus",1954,0,0,0
"aus",1955,0,0,0
"aus",1956,0,0,0
"aus",1957,0,0,0
"aus",1958,0,0,0
"aus",1959,0,0,0
"aus",1960,0,0,2.33333333333333
"aus",1961,0,0,0
"aus",1962,0,0,0
"aus",1963,0,0,0
"aus",1964,0,0,0
"aus",1965,0,0,0
"aus",1966,0,0,0
"aus",1967,0,0,0
"aus",1968,0,0,0
"aus",1969,0,0,0
"aus",1970,0,0,0
"aus",1971,0,0,0
"aus",1972,0,0,0
"aus",1973,0,0,0
"aus",1974,0,0,0
"aus",1975,0,0,0
"aus",1976,0,0,0
"aus",1977,0,0,0
"aus",1978,0,0,0
"aus",1979,0,0,0
"aus",1980,0,0,0
"aus",1981,0,0,0
"aus",1982,0,0,0
"aus",1983,0,0,0
"aus",1984,0,0,0
"aus",1985,0,0,0
"aus",1986,0,0,0
"aus",1987,0,0,0
"aus",1988,0,0,0
"aus",1989,0,0,0
"aus",1990,0,0,0
"aus",1991,1,0,3
"aus",1992,0,0,0
"aus",1993,0,0,0
"aus",1994,0,0,0
"aus",1995,0,0,0
"aus",1996,0,0,0
"aus",1997,0,0,0
"aus",1998,0,0,0
"aus",1999,0,0,0
"aus",2000,0,0,1
"aus",2001,0,0,0
"aus",2002,0,0,0
"aus",2003,0,0,0
"aus",2004,0,0,0
"aus",2005,0,0,0
"aus",2006,0,0,0
"aus",2007,0,0,0
"aus",2008,0,0,0
"aus",2009,0,0,0
"aus",2010,0,0,0
"aus",2011,0,0,0
"aus",2012,0,0,0
"aus",2013,0,0,0
"aus",2014,0,0,0
"aze",1816,0,0,0
"aze",1817,0,0,0
"aze",1818,0,0,0
"aze",1819,0,0,0
"aze",1820,0,0,0
"aze",1821,0,0,0
"aze",1822,0,0,0
"aze",1823,0,0,0
"aze",1824,0,0,0
"aze",1825,0,0,0
"aze",1826,0,0,0
"aze",1827,0,0,0
"aze",1828,0,0,0
"aze",1829,0,0,0
"aze",1830,0,0,0
"aze",1831,0,0,0
"aze",1832,0,0,0
"aze",1833,0,0,0
"aze",1834,0,0,0
"aze",1835,0,0,0
"aze",1836,0,0,0
"aze",1837,0,0,0
"aze",1838,0,0,0
"aze",1839,0,0,0
"aze",1840,0,0,0
"aze",1841,0,0,0
"aze",1842,0,0,0
"aze",1843,0,0,0
"aze",1844,0,0,0
"aze",1845,0,0,0
"aze",1846,0,0,0
"aze",1847,0,0,0
"aze",1848,0,0,0
"aze",1849,0,0,0
"aze",1850,0,0,0
"aze",1851,0,0,0
"aze",1852,0,0,0
"aze",1853,0,0,0
"aze",1854,0,0,0
"aze",1855,0,0,0
"aze",1856,0,0,0
"aze",1857,0,0,0
"aze",1858,0,0,0
"aze",1859,0,0,0
"aze",1860,0,0,0
"aze",1861,0,0,0
"aze",1862,0,0,0
"aze",1863,0,0,0
"aze",1864,0,0,0
"aze",1865,0,0,0
"aze",1866,0,0,0
"aze",1867,0,0,0
"aze",1868,0,0,0
"aze",1869,0,0,0
"aze",1870,0,0,0
"aze",1871,0,0,0
"aze",1872,0,0,0
"aze",1873,0,0,0
"aze",1874,0,0,0
"aze",1875,0,0,0
"aze",1876,0,0,0
"aze",1877,0,0,0
"aze",1878,0,0,0
"aze",1879,0,0,0
"aze",1880,0,0,0
"aze",1881,0,0,0
"aze",1882,0,0,0
"aze",1883,0,0,0
"aze",1884,0,0,0
"aze",1885,0,0,0
"aze",1886,0,0,0
"aze",1887,0,0,0
"aze",1888,0,0,0
"aze",1889,0,0,0
"aze",1890,0,0,0
"aze",1891,0,0,0
"aze",1892,0,0,0
"aze",1893,0,0,0
"aze",1894,0,0,0
"aze",1895,0,0,0
"aze",1896,0,0,0
"aze",1897,0,0,0
"aze",1898,0,0,0
"aze",1899,0,0,0
"aze",1900,0,0,0
"aze",1901,0,0,0
"aze",1902,0,0,0
"aze",1903,0,0,0
"aze",1904,0,0,0
"aze",1905,0,0,0
"aze",1906,0,0,0
"aze",1907,0,0,0
"aze",1908,0,0,0
"aze",1909,0,0,0
"aze",1910,0,0,0
"aze",1911,0,0,0
"aze",1912,0,0,0
"aze",1913,0,0,0
"aze",1914,0,0,0
"aze",1915,0,0,0
"aze",1916,0,0,0
"aze",1917,0,0,0
"aze",1918,0,0,0
"aze",1919,0,0,0
"aze",1920,0,0,0
"aze",1921,0,0,0
"aze",1922,0,0,0
"aze",1923,0,0,0
"aze",1924,0,0,0
"aze",1925,0,0,0
"aze",1926,0,0,0
"aze",1927,0,0,0
"aze",1928,0,0,0
"aze",1929,0,0,0
"aze",1930,0,0,0
"aze",1931,0,0,0
"aze",1932,0,0,0
"aze",1933,0,0,0
"aze",1934,0,0,0
"aze",1935,0,0,0
"aze",1936,0,0,0
"aze",1937,0,0,0
"aze",1938,0,0,0
"aze",1939,0,0,0
"aze",1940,0,0,0
"aze",1941,0,0,0
"aze",1942,0,0,0
"aze",1943,0,0,0
"aze",1944,0,0,0
"aze",1945,0,0,0
"aze",1946,0,0,0
"aze",1947,0,0,0
"aze",1948,0,0,0
"aze",1949,0,0,0
"aze",1950,0,0,0
"aze",1951,0,0,0
"aze",1952,0,0,0
"aze",1953,0,0,0
"aze",1954,0,0,0
