"ccode","year","HL","F","SELF","G","P","vfi","logG","logP","Fed"
"sdn",1996,0,0,NA,908.6601563,25231528,NA,6.81197115881582,17.0436048816054,0
"sdn",1997,3,0,NA,1050.319946,25799821,NA,6.95685010721295,17.0658781118833,0
"sdn",1998,2.5,0,NA,1069.271973,26458999,NA,6.97473329681404,17.0911068852477,0
"sdn",1999,4,0,NA,1074.880981,27130613,NA,6.97996521908353,17.1161732792932,0
"sdn",2000,0,0,NA,1111.118652,27816745,NA,7.01312258141693,17.1411487354576,0
"sdn",2001,1,0,NA,1150.17627,28516770,NA,7.04767048787225,17.1660028932397,0
"sdn",2002,0,0,NA,1185.215332,29228727,NA,7.07767975182904,17.190662584993,0
"sdn",2003,4,0,NA,1226.420776,29896035,NA,7.11185526805338,17.213236420872,0
"sdn",2004,2.5,0,NA,1255.671143,30556637,NA,7.13542548392334,17.2350924703956,0
"sdn",2005,3,0,NA,1290.244385,31262444,NA,7.16258692514957,17.2579280628829,0
"sdn",2006,4,0.5,NA,1336.124023,31992435,NA,7.19752818137483,17.2810100265656,0
"sdn",2007,4,0.5,NA,1372.109619,32764135,NA,7.22410470232454,17.3048450299852,0
"sdn",2008,4,0,NA,1381.62561,33623980,NA,7.23101606314011,17.3307500608537,0
"sdn",2009,1,0,NA,1301.34729,34569113,NA,7.1711553837049,17.3584711534836,0
"sdn",2010,0,0,NA,1311.223145,35414399,NA,7.1787156790432,17.3826290468155,0
"sdn",2011,1,0,NA,1388.21814,36140806,NA,7.23577629010148,17.4029331450379,0
"sdn",2012,1,0,NA,1288.258545,36923178,NA,7.16104662021564,17.4243500419009,0
"sdn",2013,0,0,NA,1283.459229,37785849,NA,7.15731423432166,17.4474452254184,0
"sdn",2014,4,0,NA,1307.389648,38823318,NA,7.17578779314208,17.4745316034592,0
"sen",1990,3.66666666666667,0.666666666666667,NA,990.7775226,7720523,NA,6.89849001124564,15.8593926658203,0
"sen",1991,3,0,NA,988.6322158,7943085,NA,6.89632238763707,15.8878122968044,0
"sen",1992,4,0,NA,974.05486,8168395,NA,6.88146762649169,15.9157829971089,0
"sen",1993,0,0,NA,960.5065617,8396288,NA,6.86746081373135,15.943300261383,0
"sen",1994,0,0,NA,934.6920681,8624078,NA,6.84021713611423,15.9700686166169,0
"sen",1995,0,0,NA,960.8470928,8848101,NA,6.86781528371949,15.9957134176881,0
"sen",1996,0,0,NA,956.5887912,9067014,NA,6.86337361384533,16.0201535506879,0
"sen",1997,0,0,NA,962.7366895,9283495,NA,6.86977994709958,16.0437486502395,0
"sen",1998,0,0,NA,995.9790857,9502952,NA,6.90372625907096,16.0671130451442,0
"sen",1999,0,0,NA,1033.763965,9730887,NA,6.94096175531558,16.0908156113639,0
"sen",2000,0,0,NA,1048.374741,9968260,NA,6.95499637825554,16.1149166031363,0
"sen",2001,0,0,NA,1067.368866,10212942,NA,6.9729518954025,16.1391662975076,0
"sen",2002,3,0,NA,1042.255099,10466214,NA,6.94914200904925,16.1636629128675,0
"sen",2003,0,0,NA,1074.385785,10721176,NA,6.97950441448114,16.1877314090827,0
"sen",2004,0,0,NA,1098.200645,10975704,NA,7.00142834216931,16.2111946606541,0
"sen",2005,0,0,NA,1119.050531,11235472,NA,7.02023586457565,16.2345864742901,0
"sen",2006,0,0,NA,1118.783043,11500094,NA,7.01999680479535,16.2578657672131,0
"sen",2007,0,0,NA,1123.998622,11770344,NA,7.02464780447424,16.2810937056573,0
"sen",2008,0,0,NA,1138.668839,12048959,NA,7.03761517402542,16.3044888241276,0
"sen",2009,0,0,NA,1142.653172,12337389,NA,7.04110818117819,16.3281449657229,0
"sen",2010,0,0,NA,1153.534311,12635413,NA,7.05058582229497,16.3520139852508,0
"sen",2011,0,0,NA,1139.744479,12958897,NA,7.03855937503707,16.3772931372418,0
"sen",2012,0,0,NA,1154.05678,13310495,NA,7.05103864863059,16.4040633797624,0
"sen",2013,0,0,NA,1147.385922,13710849,NA,7.04524152261368,16.4336979752229,0
"sen",2014,4,0,NA,1180.798711,14152102,NA,7.07394636221282,16.4653737222576,0
"sgp",1990,0,0,0,23272.70009,3047132,NA,10.0550362826548,14.9297113783291,0
"sgp",1991,0,0,0,24132.71533,3135083,NA,10.0913236815049,14.9581662069778,0
"sgp",1992,1,0,0,24973.43114,3230698,NA,10.1255677843265,14.988208770924,0
"sgp",1993,0,0,0,27139.95243,3313471,NA,10.2087621806239,15.0135068383973,0
"sgp",1994,0,0,0,29220.27279,3419048,NA,10.2826180209901,15.0448727077156,0
"sgp",1995,0,0,0,30379.89911,3524506,NA,10.3215364552094,15.0752508425637,0
"sgp",1996,0,0,0,31349.31718,3670704,NA,10.3529477652816,15.1158940272477,0
"sgp",1997,0,0,0,32835.25185,3796038,NA,10.3992579687647,15.1494684491993,0
"sgp",1998,0,0,0,31043.10818,3927213,NA,10.343132103949,15.183440571967,0
"sgp",1999,0,0,0,32557.04699,3958723,NA,10.3907491215932,15.191432056477,0
"sgp",2000,0,0,0,34890.08114,4027887,NA,10.4599578597728,15.2087524788025,0
"sgp",2001,0,0,0,33597.86908,4138012,NA,10.4222179237021,15.2357260372351,0
"sgp",2002,0,0,0,34598.82675,4175950,NA,10.4515750515114,15.2448524352929,0
"sgp",2003,1,0,0,36709.7965,4114826,NA,10.5107989330269,15.2301071068737,0
"sgp",2004,0,0,0,39856.63562,4166664,NA,10.5930441852873,15.2426262736042,0
"sgp",2005,0,0,0,41798.48808,4265762,NA,10.6406154475238,15.2661313864899,0
"sgp",2006,0,0,0,44159.41018,4401365,NA,10.6955613244306,15.2974252780507,0
"sgp",2007,0,0,0,46178.81395,4588599,NA,10.7402763993825,15.3390853066868,0
"sgp",2008,0,0,0,44601.57993,4839396,NA,10.7055245618202,15.392300477517,0
"sgp",2009,0,0,0,43331.87466,4987573,NA,10.6766437785107,15.4224599766646,0
"sgp",2010,0,0,0,48752.05154,5076732,NA,10.7945025584123,15.4401783054573,0
"sgp",2011,0,0,0,50713.53264,5183688,NA,10.8339480699399,15.4610273300179,0
"sgp",2012,0,0,0,51679.35272,5312437,NA,10.8528136136102,15.485561233321,0
"sgp",2013,0,0,0,53298.97286,5399162,NA,10.8836723390489,15.5017543143069,0
"sgp",2014,0,0,0,54681.93365,5469724,NA,10.9092886532338,15.5147387160868,0
"slb",1990,0,0,NA,1805.732068,331435,NA,7.49872136638186,12.7111869909508,0
"slb",1991,0,0,NA,1856.368873,341738,NA,7.52637763982718,12.7417996405827,0
"slb",1992,0,0,NA,2029.952816,352205,NA,7.61576782841595,12.7719686714227,0
"slb",1993,0,0,NA,2049.277805,362839,NA,7.62524271981977,12.8017144886894,0
"slb",1994,0,0,NA,2151.02993,373675,NA,7.67370204362932,12.831141714654,0
"slb",1995,0,0,NA,2299.976863,384733,NA,7.74065434230143,12.8603048661895,0
"slb",1996,4,0,NA,2270.460269,396009,NA,7.72773785159609,12.8891922172511,0
"slb",1997,0,0,NA,2186.407047,407474,NA,7.69001485771514,12.9177324059465,0
"slb",1998,0,0,NA,2153.358643,419071,NA,7.67478406175463,12.945795635623,0
"slb",1999,0,0,NA,2086.009004,430500,NA,7.64300795194642,12.9727026028499,0
"slb",2000,0,0,NA,1747.717962,440469,NA,7.46606619422708,12.9955953473076,0
"slb",2001,0,0,NA,1577.655195,449125,NA,7.36369496992499,13.0150565244158,0
"slb",2002,0,0,NA,1504.84673,457671,NA,7.31644633146532,13.0339058643547,0
"slb",2003,0,0,NA,1573.843484,466154,NA,7.36127598565946,13.0522713306169,0
"slb",2004,0,0,NA,1664.57316,474611,NA,7.41732400918825,13.0702508001278,0
"slb",2005,0,0,NA,1755.740824,483080,NA,7.47064616876889,13.0879375503893,0
"slb",2006,0,0,NA,1796.714398,491594,NA,7.49371494148687,13.1054084515548,0
"slb",2007,0,0,NA,1830.233214,500156,NA,7.51219867706003,13.1226753287424,0
"slb",2008,0,0,NA,1911.18969,508790,NA,7.55548120148052,13.1397906367269,0
"slb",2009,0,0,NA,1930.462876,518141,NA,7.56551508526816,13.1580026849739,0
"slb",2010,0,0,NA,2058.956916,532968,NA,7.62995478208813,13.1862166638222,0
"slb",2011,0,0,NA,2132.028442,552945,NA,7.66482912572208,13.2230138180537,0
"slb",2012,0,0,NA,2105.914238,573606,NA,7.65250496916767,13.2596980284639,0
"slb",2013,0,0,NA,2136.721162,594945,NA,7.66702776575756,13.2962242432804,0
"slb",2014,0,0,NA,2085.160673,616908,NA,7.64260119265471,13.3324751831798,0
"sle",1990,3,0,NA,992.2593519,4196828,NA,6.89998451656207,15.2498395598224,0
"sle",1991,3.5,0,NA,1003.772382,4246267,NA,6.91152056339344,15.2615508019814,0
"sle",1992,0,0,NA,828.5160345,4166366,NA,6.71963619033052,15.2425547510008,0
"sle",1993,0,0,NA,841.7704381,4157130,NA,6.7355073382335,15.2403354902981,0
"sle",1994,0,0,NA,822.2183098,4173105,NA,6.71200594349337,15.2441709210113,0
"sle",1995,0,0,NA,755.3434675,4179179,NA,6.62717256964361,15.2456253737264,0
"sle",1996,0,0,NA,764.9245181,4199210,NA,6.63977715980809,15.2504069703234,0
"sle",1997,0,0,NA,710.7437884,4253716,NA,6.56631201099239,15.2633035118179,0
"sle",1998,0,0,NA,716.3460329,4295785,NA,6.57416333638868,15.2731448673635,0
"sle",1999,2,0,NA,698.5480636,4318043,NA,6.54900398606488,15.2783128483213,0
"sle",2000,0,0,NA,727.2409146,4423611,NA,6.58925780448187,15.3024668888427,0
"sle",2001,3.5,0,NA,642.0366458,4692716,NA,6.46464538274628,15.3615220772838,0
"sle",2002,4,0,NA,766.7886937,4971435,NA,6.64221126627927,15.419219088792,0
"sle",2003,0,0,NA,806.066489,5177687,NA,6.69216623166014,15.4598689894171,0
"sle",2004,0,0,NA,829.7597689,5355717,NA,6.72113622383599,15.4936751464585,0
"sle",2005,0,0,NA,842.9060309,5501712,NA,6.73685548191911,15.5205698744947,0
"sle",2006,0,0,NA,859.8242607,5624466,NA,6.7567280203424,15.542636568215,0
"sle",2007,0,0,NA,872.6883623,5749352,NA,6.77157851879904,15.5645977107707,0
"sle",2008,0,0,NA,882.5414782,5894722,NA,6.78280578849615,15.5895679322326,0
"sle",2009,0,0,NA,872.2395935,6055646,NA,6.77106414935656,15.6165016179655,0
"sle",2010,0,0,NA,902.7698914,6222714,NA,6.80546769414356,15.6437167039543,0
"sle",2011,0,0,NA,950.7607631,6387251,NA,6.85726246738589,15.6698145303468,0
"sle",2012,0,0,NA,1025.04366,6551080,NA,6.93249048578731,15.6951404795155,0
"sle",2013,0,0,NA,1146.819735,6714051,NA,7.04474794261594,15.7197130525612,0
"sle",2014,0,0,NA,1032.237894,6876385,NA,6.93948443691831,15.7436036357731,0
"slv",1990,0,0,0,2348.204602,5399726,NA,7.76140631599319,15.5018587695064,0
"slv",1991,0,0,0,2341.933823,5495077,NA,7.75873228714016,15.5193631584605,0
"slv",1992,0,0,0,2465.759891,5585609,NA,7.81025531118163,15.5357040266178,0
"slv",1993,1,0,1,2574.951346,5659957,NA,7.85358591816205,15.5489268529774,0
"slv",1994,0,0,2.09,2670.212785,5714129,NA,7.88991344297539,15.5584524376468,0
"slv",1995,0,0,2.09,2773.32529,5762131,NA,7.92780234490255,15.5668179295296,0
"slv",1996,0,0,2.09,2775.04629,5805286,NA,7.92842270712249,15.574279439773,0
"slv",1997,0,0,2.09,2842.884874,5844578,NA,7.95257461628306,15.5810249518216,0
"slv",1998,0,0,2.09,2900.320643,5880781,NA,7.97257657641426,15.5872001341839,0
"slv",1999,0,0,2.09,2946.433024,5913900,NA,7.98835057332218,15.5928160702222,0
"slv",2000,0,0,2.09,2964.893469,5943366,NA,7.99459638127538,15.5977861975106,0
"slv",2001,0,0,2.09,2978.597348,5968060,NA,7.9992077801002,15.6019324744345,0
"slv",2002,0,0,2.09,3016.063077,5986631,0.355406552553177,8.01170764303382,15.6050393744687,0
"slv",2003,0,0,2.09,3057.164676,5998599,0.422310769557953,8.02524318893851,15.607036499927,0
"slv",2004,0,0,2.09,3081.236297,6004671,0.343949049711227,8.03308619056002,15.6080482243184,0
"slv",2005,0,0,2.09,3163.361184,6005578,0.553457379341125,8.05939040711207,15.6081992619866,0
"slv",2006,0,0,2.09,3302.348174,6002319,0.420833319425583,8.10238906228897,15.6076564525204,0
"slv",2007,0,0,2.09,3359.162302,6009824,0.492335826158524,8.11944690699218,15.6089060215568,0
"slv",2008,0,0,2.09,3420.449274,6029297,0.566063344478607,8.13752718809547,15.612140978159,0
"slv",2009,0,0,2.09,3337.811509,6048279,0.493027657270432,8.11307063438293,15.6152843267299,0
"slv",2010,0,0,2.09,3398.493461,6068249,0.497327446937561,8.13108751270069,15.618580653546,0
"slv",2011,0,0,2.09,3514.069144,6090127,0.561169683933258,8.16452994527514,15.6221794933274,0
"slv",2012,0,0,2.09,3601.442229,6113975,0.553992867469788,8.18908966338444,15.6260876924484,0
"slv",2013,0,0,2.09,3665.154733,6138839,0.549828171730042,8.20662583252914,15.6301461942961,0
"slv",2014,0,0,2.09,3713.94992,6162955,0.487402826547623,8.21985125770758,15.6340669282789,0
"som",1990,0,0,NA,259.4000219,7082811,NA,5.55837135630794,15.7731814207711,0
"som",1991,0,0,NA,277.5988024,6813760,NA,5.62617691450231,15.7344546549802,0
"som",1992,0,0,NA,266.49841,6495107,NA,5.58536827735921,15.6865596821621,0
"som",1993,0,0,NA,269.4062046,6681399,NA,5.59622029489145,15.7148379547229,0
"som",1994,0,0,NA,210.4461946,7026797,NA,5.3492300128483,15.7652415411844,0
"som",1995,0,0,NA,211.0875308,7285007,NA,5.3522728853693,15.8013289584895,0
"som",1996,0,0,NA,219.9363819,7554474,NA,5.39333833135192,15.8376505284988,0
"som",1997,0,0,NA,214.8523513,7824525,NA,5.36995105407548,15.8727735896726,0
"som",1998,0,0,NA,219.7121607,8155417,NA,5.39231832924699,15.9141929270034,0
"som",1999,0,0,NA,226.444111,8492059,NA,5.42249816392329,15.9546420494966,0
"som",2000,0,0,NA,233.0323931,8838713,NA,5.45117747008271,15.9946518357795,0
"som",2001,0,0,NA,239.8390741,9198493,NA,5.47996817385651,16.034550224254,0
"som",2002,0,0,NA,248.636454,9550063,NA,5.51599180549457,16.0720583092938,0
"som",2003,0,0,NA,257.9103372,9909157,NA,5.55261199428643,16.1089698370976,0
"som",2004,0,0,NA,266.2572719,10280998,NA,5.58446302895113,16.1458078949912,0
"som",2005,1,0,NA,275.4570408,10644228,NA,5.61843168467391,16.1805283313689,0
"som",2006,1,0,NA,284.4707899,10975502,NA,5.65063057659054,16.2111762561984,0
"som",2007,1,0,NA,294.2104045,11322582,NA,5.68429517293968,16.2423096966031,0
"som",2008,1.75,0.25,NA,304.7414488,11663084,NA,5.71946370824662,16.2719391979108,0
"som",2009,1,0,NA,317.0381848,11961201,NA,5.75902222340528,16.2971787195054,0
"som",2010,1,0,NA,329.9705049,12261756,NA,5.79900327137507,16.3219957082322,0
"som",2011,1,0,NA,349.5774491,12348830,NA,5.85672513683815,16.3290718797083,0
"som",2012,0,0,NA,369.6172048,12461160,NA,5.91246788846767,16.3381271649036,0
"som",2013,4,1,NA,397.1087963,12869594,NA,5.98421028923914,16.3703780328432,0
"som",2014,0,0,NA,417.5167969,13339491,NA,6.03432477557743,16.4062394418018,0
"srb",1990,0,0,NA,NA,7897937,NA,NA,15.882112144094,0
"srb",1991,3,0,NA,NA,7595636,NA,NA,15.8430844298082,0
"srb",1992,3.25,1.5,NA,NA,7604063,NA,NA,15.8441932676692,0
"srb",1993,3.2,1.2,NA,NA,7614328,NA,NA,15.8455422935363,0
"srb",1994,3,0.2,NA,NA,7622711,NA,NA,15.8466426386684,0
"srb",1995,2.75,0,NA,3012.498167,7628264,NA,8.01052496933399,15.8473708544376,0
"srb",1996,2.5,0,NA,3200.768258,7622185,NA,8.07114614059808,15.846573631966,0
"srb",1997,2,0,NA,3497.55049,7598538,NA,8.15981814246117,15.8434664183303,0
"srb",1998,4,5,NA,3699.403808,7567745,NA,8.21592695267603,15.839405694643,0
"srb",1999,4,5,NA,3329.451734,7540401,NA,8.11056292497466,15.8357859215938,0
"srb",2000,3,0,NA,3542.353659,7516346,NA,8.17254666061981,15.832590673581,0
"srb",2001,1,0,NA,3788.982339,7503433,NA,8.23985274988343,15.8308712071119,0
"srb",2002,0,0,NA,4038.652512,7500031,NA,8.30366637868582,15.8304177118313,0
"srb",2003,0,0,NA,4233.776449,7480591,NA,8.35084965129286,15.8278223575247,0
"srb",2004,0,0,NA,4527.434987,7463157,NA,8.41791083007413,15.8254890730087,0
"srb",2005,0,0,NA,4809.138408,7440769,NA,8.47827322189906,15.822484761683,0
"srb",2006,0,0,5.23,5016.412893,7411569,NA,8.52047039411644,15.818552715749,0
"srb",2007,0,0,5.23,5431.278874,7381579,0.339701294898987,8.59992990527115,15.8144981303308,0
"srb",2008,0,0,5.23,5735.947727,7350222,0.354842960834503,8.65450826909288,15.8102410748145,0
"srb",2009,0,0,6.23,5578.011974,7320807,0.383288949728012,8.62658771483267,15.8062311257625,0
"srb",2010,0,0,6.23,5690.703272,7291436,0.355065375566483,8.64658911737382,15.8022110667538,0
"srb",2011,3,0,6.23,5737.001202,7236519,0.333697319030762,8.65469191411902,15.794650847635,0
"srb",2012,0,0,6.23,5739.307502,7201497,0.259885370731354,8.65509383778464,15.7897994790413,0
"srb",2013,4,0,6.23,5793.336145,7166553,0.3558649122715,8.66446359547912,15.7849353438389,0
"srb",2014,0,0,6.23,5716.540472,7131787,0.340461313724518,8.65111908881352,15.7800723921238,0
"ssd",1990,0,0,NA,NA,4737633,NA,NA,15.3710482018574,0
"ssd",1991,0,0,NA,NA,4836677,NA,NA,15.3917384726476,0
"ssd",1992,0,0,NA,NA,4909749,NA,NA,15.4067333783011,0
"ssd",1993,0,0,NA,NA,4956002,NA,NA,15.4161099252823,0
"ssd",1994,0,0,NA,NA,5071184,NA,NA,15.4390848788753,0
"ssd",1995,0,0,NA,NA,5225836,NA,NA,15.4691253430165,0
"ssd",1996,0,0,NA,NA,5356925,NA,NA,15.4939006743917,0
"ssd",1997,0,0,NA,NA,5509136,NA,NA,15.5219183630262,0
"ssd",1998,0,0,NA,NA,5620068,NA,NA,15.5418543214408,0
"ssd",1999,0,0,NA,NA,5771628,NA,NA,15.5684647477345,0
"ssd",2000,0,0,NA,NA,6032267,NA,NA,15.612633451616,0
"ssd",2001,0,0,NA,NA,6308391,NA,NA,15.6573912099253,0
"ssd",2002,0,0,NA,NA,6596806,NA,NA,15.7020961504663,0
"ssd",2003,0,0,NA,NA,6903127,NA,NA,15.7474850553144,0
"ssd",2004,0,0,NA,NA,7233041,NA,NA,15.7941701142793,0
"ssd",2005,0,0,NA,NA,7590143,NA,NA,15.842360989774,0
"ssd",2006,0,0,NA,NA,7976526,NA,NA,15.8920135362929,0
"ssd",2007,0,0,NA,NA,8388788,NA,NA,15.9424066103206,0
"ssd",2008,0,0,NA,2289.184154,8817647,NA,7.73595076844214,15.9922656123455,0
"ssd",2009,0,0,NA,2293.801669,9243556,NA,7.73796583754372,16.0394372180675,0
"ssd",2010,0,0,NA,2295.070261,9745953,NA,7.73851873684084,16.0923626798827,0
"ssd",2011,0,0,NA,2073.239818,10288109,NA,7.63686779218938,16.1464993202712,0
"ssd",2012,0,0,NA,1069.196191,10756240,NA,6.9746624217818,16.1909966092495,0
"ssd",2013,4,0,NA,1165.162027,11166275,NA,7.06061543529917,16.2284086328852,0
"ssd",2014,1,0,NA,1197.09492,11235073,NA,7.08765300065965,16.2345509611328,0
"sur",1990,0,0,0,6474.955712,412493,NA,8.77569704669879,12.9299745149159,0
"sur",1991,0,0,0,6609.401341,415013,NA,8.79624836006033,12.9360651240234,0
"sur",1992,0,0,0,6594.904149,417589,NA,8.79405253115649,12.9422529742075,0
"sur",1993,0,0,0,6127.177641,419352,NA,8.72048950545046,12.946465941687,0
"sur",1994,0,0,0,6290.157496,422375,NA,8.74674138849071,12.9536488240166,0
"sur",1995,0,0,0,6184.283442,429606,NA,8.72976642395168,12.9706237885597,0
"sur",1996,0,0,0,6114.835717,438830,NA,8.71847318218393,12.9918673733233,0
"sur",1997,0,0,0,6330.137182,448067,NA,8.75307718662535,13.0126980537865,0
"sur",1998,0,0,0,6343.513448,457406,NA,8.75518806554372,13.0333266781061,0
"sur",1999,0,0,0,6127.310357,466916,NA,8.72051116543332,13.0539046489519,0
"sur",2000,3,0,0,6128.316024,476643,NA,8.7206752805868,13.0745230619857,0
"sur",2001,0,0,0,6255.552742,486560,NA,8.74122478702237,13.0951155029112,0
"sur",2002,0,0,0,6301.31731,496551,NA,8.74851398734733,13.1154414762254,0
"sur",2003,0,0,0,6567.843099,506414,NA,8.78994076214412,13.1351097955595,0
"sur",2004,0,0,0,7021.989199,513923,NA,8.85680181856143,13.1498287277679,0
"sur",2005,0,0,0,7261.817135,519313,NA,8.89038537057764,13.1602620632183,0
"sur",2006,0,0,0,7599.356969,524997,NA,8.93581891335275,13.1711478272717,0
"sur",2007,0,0,0,7897.256489,531016,NA,8.97427069826607,13.1825474315969,0
"sur",2008,0,0,0,8129.114647,537245,NA,9.00320729710388,13.1942095078072,0
"sur",2009,0,0,0,8276.690798,543568,NA,9.02119850541584,13.2059100927126,0
"sur",2010,0,0,0,8603.907867,549923,NA,9.05997178217129,13.2175335474077,0
"sur",2011,0,0,0,9003.285977,556269,NA,9.105344898238,13.2290072691826,0
"sur",2012,0,0,0,9140.928986,562633,NA,9.12051729888937,13.2403828295566,0
"sur",2013,0,0,0,9303.460088,569020,NA,9.13814166242011,13.2516708618756,0
"sur",2014,0,0,0,9224.243784,575373,NA,9.12959049091448,13.2627738051196,0
"svk",1990,0,0,NA,8597.463915,5299187,NA,9.05922254514728,15.4830639705295,0
"svk",1991,0,0,NA,7338.79874,5303294,NA,8.90093044881436,15.4838386948993,0
"svk",1992,0,0,NA,6843.300174,5305016,NA,8.83102537583873,15.4841633460483,0
"svk",1993,0,0,0.84,6946.845641,5325305,NA,8.84604297092681,15.4879805449148,0
"svk",1994,0,0,0.84,7348.918397,5346331,NA,8.9023084245075,15.4919210892151,0
"svk",1995,0,0,0.84,7755.623334,5361999,NA,8.95617345071703,15.4948474112804,0
"svk",1996,0,0,1.84,8212.831939,5373361,NA,9.01345308072795,15.4969641552448,0
"svk",1997,0,0,1.84,8647.394343,5383291,NA,9.06501332252332,15.4988104551568,0
"svk",1998,0,0,1.84,8966.219262,5390516,NA,9.10121937924572,15.5001516711417,0
"svk",1999,0,0,1.84,8914.683265,5396020,NA,9.09545500134304,15.5011722027521,0
"svk",2000,1,0,1.84,8997.211996,5388720,NA,9.10467003010495,15.4998184378742,0
"svk",2001,0,0,1.84,9277.358089,5378867,NA,9.13533209656338,15.4979883151642,0
"svk",2002,0,0,8.84,9690.684683,5376912,NA,9.17892036110893,15.4976247896545,0
"svk",2003,0,0,8.84,10168.02257,5373374,NA,9.22700303257572,15.4969665745842,0
"svk",2004,0,0,8.84,10718.21019,5372280,NA,9.27969946079738,15.4967629573816,0
"svk",2005,0,0,9.84,11412.15936,5372807,NA,9.34243467648405,15.4968610487234,0
"svk",2006,0,0,9.84,12430.20155,5373054,NA,9.42788439917619,15.4969070199117,0
"svk",2007,0,0,9.84,13770.96027,5374622,NA,9.53031732567467,15.4971988039236,0
"svk",2008,0,0,9.84,14497.11144,5379233,NA,9.58170469752903,15.4980563569188,0
"svk",2009,0,0,9.84,13680.75371,5386406,NA,9.52374528541906,15.4993889301291,0
"svk",2010,0,0,9.84,14596.14778,5391428,NA,9.58851292219678,15.500320842861,0
"svk",2011,2,0,9.84,14950.87352,5398384,NA,9.61252500654334,15.5016102074883,0
"svk",2012,0,0,9.84,15159.65704,5407579,NA,9.62639303624917,15.5033120460415,0
"svk",2013,0,0,9.84,15249.88245,5413393,NA,9.63232707380913,15.5043866261364,0
"svk",2014,0,0,9.84,15647.64918,5418649,NA,9.65807597254475,15.5053570803523,0
"svn",1990,0,0,0,13615.58586,1998161,NA,9.51897043466316,14.5077378155248,0
"svn",1991,0,0,0,12395.91777,1999429,NA,9.42512248529416,14.5083721977613,0
"svn",1992,0,0,0,11735.84608,1996498,NA,9.37040320453572,14.5069052037318,0
"svn",1993,0,0,0,12098.34148,1991746,NA,9.40082365442159,14.5045221989564,0
"svn",1994,0,0,0,12757.63019,1989443,NA,9.45388481786352,14.503365258024,0
"svn",1995,0,0,0,13278.74286,1989872,NA,9.49391975439286,14.5035808730239,0
"svn",1996,0,0,0,13674.1833,1988628,NA,9.52326490338609,14.5029555116865,0
"svn",1997,0,0,0,14400.67089,1985956,NA,9.57503007406216,14.5016109682562,0
"svn",1998,0,0,0,14874.29048,1981629,NA,9.60738953045268,14.4994297916889,0
"svn",1999,0,0,1,15646.68859,1983045,NA,9.65801458188633,14.500144100134,0
"svn",2000,1,0,1,16146.12168,1988925,NA,9.68943515615845,14.5031048497345,0
"svn",2001,0,0,1,16576.71588,1992060,NA,9.71575433186796,14.504679837155,0
"svn",2002,1,0,1,17099.65821,1994530,NA,9.7468137545717,14.5059189915782,0
"svn",2003,0,0,1,17635.36086,1995733,NA,9.77766130517698,14.5065219593708,0
"svn",2004,0,0,2.23,18425.26012,1997012,NA,9.82147783473265,14.5071626213934,0
"svn",2005,0,0,2.23,19102.27766,2000474,NA,9.85756285613976,14.5088947104442,0
"svn",2006,0,0,2.23,20166.53234,2006868,NA,9.91177969450219,14.5120858558099,0
"svn",2007,0,0,2.23,21485.78099,2018122,NA,9.97514664602551,14.5176779339652,0
"svn",2008,0,0,2.23,22175.23696,2021316,NA,10.0067314930282,14.5192593424016,0
"svn",2009,0,0,2.23,20307.61883,2039669,NA,9.91875140644067,14.5282980977537,0
"svn",2010,0,0,2.23,20444.12013,2048583,NA,9.92545059592256,14.5326588926,0
"svn",2011,2,0,3.23,20535.41558,2052843,NA,9.92990626382893,14.5347362196233,0
"svn",2012,0,0,3.23,19894.8698,2057159,NA,9.89821717848173,14.5368364626823,0
"svn",2013,0,0,3.23,19704.2186,2059953,NA,9.88858803393291,14.5381937249715,0
"svn",2014,0,0,3.23,20228.7082,2061980,NA,9.91485807246302,14.539177244191,0
"swe",1990,0,0,13.09,34903.34804,8558835,NA,10.4603380359675,15.9624746407249,0
"swe",1991,0,0,13.09,34268.9744,8617375,NA,10.4419956873709,15.969291071901,0
"swe",1992,4,0,13.09,33673.84899,8668067,NA,10.424476820739,15.9751563711886,0
"swe",1993,0,0,13.09,32787.28105,8718561,NA,10.397795946303,15.9809647593316,0
"swe",1994,0,0,13.09,33862.42217,8780745,NA,10.430061187978,15.9880718139478,0
"swe",1995,0,0,13.09,35064.41388,8826939,0.220218390226364,10.4649420455882,15.9933188533633,0
"swe",1996,0,0,13.09,35605.45375,8840998,0.180964916944504,10.4802541003317,15.9949103241692,0
"swe",1997,0,0,13.09,36675.75065,8846062,0.190785929560661,10.5098710704227,15.9954829462034,0
"swe",1998,0,0,13,38211.72331,8850974,0.21643628180027,10.5508976404446,15.9960380674255,0
"swe",1999,0,0,13,39786.02719,8857874,0.221352443099022,10.5912710540029,15.9968173389342,0
"swe",2000,1,0,12,41561.77476,8872109,0.202155753970146,10.6349361478625,15.99842309378,0
"swe",2001,0,0,12,42014.40223,8895960,0.207131117582321,10.6457677487233,16.0011077990595,0
"swe",2002,0,0,12,42831.75841,8924958,0.216964557766914,10.6650351253352,16.0043621797365,0
"swe",2003,0,0,12,43475.36554,8958229,0.203128695487976,10.6799497472377,16.0080831091645,0
"swe",2004,0,0,12,45114.67012,8993531,0.184242695569992,10.7169627524214,16.0120160990781,0
"swe",2005,0,0,12,46189.68284,9029572,0.189484819769859,10.7405117369798,16.0160155267062,0
"swe",2006,0,0,12,48078.35201,9080505,0.203309208154678,10.7805872926233,16.021640365771,0
