"ccode","year","RAI","SelfR","SharedR","SE_GE","STR_GTR","NT_SE","NT_SR","HL","F","R","LD","G","P","D","B","Fed","logG","logP"
"bgr",2013,2,2,0,NA,0.0407625995576382,NA,NA,0,0,0,0.542,6792.7355,7160005,19.2,0,0,8.82360901129206,15.7840212372606
"bgr",2014,2,2,0,NA,0.0418261997401714,NA,NA,0,0,0,0.561,6941.018539,7073572,29.15,0,0,8.8452038062768,15.7718761436658
"bhs",1990,0,0,0,NA,NA,NA,NA,0,0,0,NA,30995.48307,275945,13.22,NA,NA,10.3415967654316,12.527956849479
"bhs",1991,0,0,0,NA,NA,NA,NA,0,0,0,NA,29192.99426,280731,15.39,NA,NA,10.2816840368676,12.5451521944424
"bhs",1992,0,0,0,NA,NA,NA,NA,0,0,0,NA,27565.97846,285927,17.88,NA,NA,10.2243376268567,12.5634918124663
"bhs",1993,0,0,0,NA,NA,NA,NA,0,0,0,NA,27137.17834,291339,19.76,NA,NA,10.2086599611453,12.5822428165813
"bhs",1994,0,0,0,NA,NA,NA,NA,0,0,0,NA,27503.63539,296509,20.38,NA,NA,10.2220734709175,12.5998328510908
"bhs",1995,0,0,0,NA,NA,NA,NA,0,0,0,NA,28236.37538,301461,20.5,NA,NA,10.248366332803,12.6163959335487
"bhs",1996,0,0,0,NA,NA,NA,NA,0,0,0,NA,28967.04805,306268,20.23,NA,NA,10.2739141887818,12.6322158146241
"bhs",1997,0,0,0,NA,NA,NA,NA,0,0,0,NA,28902.5719,310904,20.85,NA,NA,10.2716858632205,12.6472394618374
"bhs",1998,0,0,0,NA,NA,NA,NA,0,0,0,NA,29837.43818,315368,20.03,NA,NA,10.3035191987555,12.6614954898984
"bhs",1999,0,0,0,NA,NA,NA,NA,0,0,0,NA,31544.35406,319614,18.67,NA,NA,10.3591498998161,12.6748692966708
"bhs",2000,0,0,0,NA,NA,NA,NA,0,0,0,NA,32424.72718,323835,18.71,NA,NA,10.3866765952711,12.6879894057987
"bhs",2001,0,0,0,NA,NA,NA,NA,0,0,0,NA,32870.09183,327836,18.21,NA,NA,10.4003184603873,12.7002687623246
"bhs",2002,0,0,0,NA,NA,NA,NA,0,0,0,NA,33374.60269,331614,18.82,NA,NA,10.4155504912122,12.7117269208937
"bhs",2003,0,0,0,NA,NA,NA,NA,0,0,0,NA,32559.31155,335618,20.85,NA,NA,10.3908186758512,12.723728887417
"bhs",2004,0,0,0,NA,NA,NA,NA,0,0,0,NA,32444.07396,339782,21.4,NA,NA,10.3872730848079,12.7360595144802
"bhs",2005,0,0,0,NA,NA,NA,NA,0,0,0,NA,33144.78788,343894,22.04,NA,NA,10.4086407548964,12.7480887493359
"bhs",2006,0,0,0,NA,NA,NA,NA,0,0,0,NA,33541.85075,348375,22.78,NA,NA,10.4205492142365,12.7610347647842
"bhs",2007,0,0,0,NA,NA,NA,NA,0,0,0,NA,33549.336,353334,22.99,NA,NA,10.4207723508478,12.7751690642108
"bhs",2008,0,0,0,NA,NA,NA,NA,0,0,0,NA,32331.82461,358120,25.46,NA,NA,10.3838073061823,12.7886234047481
"bhs",2009,0,0,0,NA,NA,NA,NA,0,0,0,NA,30581.33422,362810,30.91,NA,NA,10.3281451090087,12.8016345602391
"bhs",2010,0,0,0,NA,NA,NA,NA,0,0,0,NA,30657.43191,367478,33.69,NA,NA,10.3306303886437,12.8144187318975
"bhs",2011,0,0,0,NA,NA,NA,NA,0,0,0,NA,30492.67385,371729,35.31,NA,NA,10.3252417321031,12.8259203731505
"bhs",2012,0,0,0,NA,NA,NA,NA,0,0,0,NA,31553.49195,375469,36.45,NA,NA,10.359439541718,12.8359311901871
"bhs",2013,0,0,0,NA,NA,NA,NA,0,0,0,NA,30368.26312,378953,45.11,NA,NA,10.3211533657557,12.8451674658205
"bhs",2014,0,0,0,NA,NA,NA,NA,0,0,0,NA,30658.53446,382298,47.02,NA,NA,10.3306663515443,12.8539556881772
"bih",1995,34.34,26.34,8,NA,NA,NA,NA,0,0,0,0.069,1013.22445,3715564,NA,1,0,6.92089304930103,15.1280410415692
"bih",1996,34.34,26.34,8,NA,NA,NA,NA,1,0,0,0.141,1498.005933,3875246,NA,1,0,7.31189012468347,15.1701197026255
"bih",1997,34.34,26.34,8,NA,NA,NA,NA,0,0,0,0.34,1974.057427,4018227,NA,1,0,7.58784631126227,15.2063513185302
"bih",1998,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.35,2262.032632,4089356,54.4,1,0,7.72401908274354,15.2238980584086
"bih",1999,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.361,2452.851884,4130305,56.04,1,0,7.80500666086187,15.2338618120894
"bih",2000,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.394,2567.34137,4159771,34.6,1,0,7.8506261560576,15.2409705826453
"bih",2001,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.424,2617.182304,4179438,35.13,1,0,7.8698535615483,15.245687345701
"bih",2002,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.418,2743.138786,4188002,31.12,1,0,7.91685808608492,15.2477343285274
"bih",2003,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.426,2855.683149,4178523,27.56,1,0,7.95706637507804,15.2454683927761
"bih",2004,27.05,23.05,4,NA,NA,NA,NA,0,0,0,0.416,3063.835434,4140987,25.49,1,0,8.02742281988805,15.2364447231845
"bih",2005,27.05,23.05,4,0.121763803064823,0.123031251132488,0.108991399407387,0.113537788391113,0,0,0,0.425,3217.813416,4096493,24.86,1,0,8.07645734451647,15.2256417997868
"bih",2006,27.05,23.05,4,0.129712715744972,0.120610520243645,0.116283036768436,0.131563276052475,0,0,0,0.409,3419.758875,4063272,20.58,1,0,8.13732532318513,15.2174991183358
"bih",2007,27.05,23.05,4,0.130190566182137,0.128697663545609,0.175554245710373,0.202794596552849,0,0,0,0.369,3665.089665,4013424,18.17,1,0,8.20660807923294,15.2051553002838
"bih",2008,29.05,23.05,6,0.128316387534142,0.128707870841026,0.096000112593174,0.117695964872837,0,0,0,0.367,3929.032977,3947544,30.32,1,0,8.27614861275307,15.1886041713449
"bih",2009,29.05,23.05,6,0.103719629347324,0.12210001796484,0.101423628628254,0.116481743752956,0,0,0,0.366,3877.535401,3879794,36.37,1,0,8.26295502486072,15.1712926174065
"bih",2010,29.05,23.05,6,0.108192563056946,0.114697732031345,0.0826660469174385,0.0948344394564629,0,0,0,0.37,3981.209857,3811472,42.21,1,0,8.28934103625551,15.1535260241943
"bih",2011,29.05,23.05,6,0.103289760649204,0.117001682519913,0.0494040921330452,0.0530236922204494,0,0,0,0.37,4094.253295,3741798,40.94,1,0,8.31733963411685,15.1350768025312
"bih",2012,29.05,23.05,6,0.104169093072414,0.110655464231968,0.0694782510399818,0.0828299522399902,0,0,0,0.37,4139.917328,3670113,43.56,1,0,8.32843109753785,15.1157330097475
"bih",2013,29.05,23.05,6,0.0945499390363693,0.106385052204132,0.0554983653128147,0.0599618405103683,0,0,0,0.369,4306.731751,3610859,43.75,1,0,8.36793460101559,15.0994562521419
"bih",2014,29.05,23.05,6,0.0942693427205086,0.109826013445854,0.0730496570467949,0.0782297775149345,0,0,0,0.37,4412.676178,3564829,47.14,1,0,8.39223662746999,15.0866266443407
"blz",1990,0,0,0,NA,NA,NA,NA,0,0,0,NA,4112.595175,183076,30,NA,NA,8.32180953766298,12.1176566461566
"blz",1991,0,0,0,NA,NA,NA,NA,0,0,0,NA,4499.579713,187040,30.93,NA,NA,8.41173927428552,12.1390777767059
"blz",1992,0,0,0,NA,NA,NA,NA,0,0,0,NA,4967.927105,190983,31.03,NA,NA,8.51075795059906,12.159939697832
"blz",1993,0,0,0,NA,NA,NA,NA,3,0,1,NA,5166.828674,194902,30.66,NA,NA,8.5500143700057,12.1802521471157
"blz",1994,0,0,0,NA,NA,NA,NA,0,0,0,NA,5056.952012,199097,31.45,NA,NA,8.52851921161435,12.2015474221336
"blz",1995,0,0,0,NA,NA,NA,NA,3,0,1,NA,4967.961538,204146,35.7,NA,NA,8.51076488163488,12.2265907031196
"blz",1996,0,0,0,NA,NA,NA,NA,0,0,0,NA,4875.65675,210310,38.35,NA,NA,8.49201009230702,12.2563379116777
"blz",1997,0,0,0,NA,NA,NA,NA,3,0,1,NA,4915.340341,217446,39.4,NA,NA,8.50011627555523,12.2897058228233
"blz",1998,0,0,0,NA,NA,NA,NA,0,0,0,NA,4931.454991,225173,38.69,NA,NA,8.50338935351472,12.3246242746318
"blz",1999,0,0,0,NA,NA,NA,NA,0,0,0,NA,5213.566283,233059,41.49,NA,NA,8.55901940787282,12.3590469193775
"blz",2000,0,0,0,NA,NA,NA,NA,3,0,1,NA,5663.646324,240799,79,NA,NA,8.64182319062731,12.3917178395843
"blz",2001,0,0,0,NA,NA,NA,NA,3,0,1,NA,5764.990555,248379,49.51,NA,NA,8.65955879436704,12.4227110844049
"blz",2002,0,0,0,NA,NA,NA,NA,0,0,0,NA,5895.15235,256009,53.16,NA,NA,8.68188565657306,12.4529678790937
"blz",2003,0,0,0,NA,NA,NA,NA,0,0,0,NA,6274.474283,263780,67.16,NA,NA,8.74424498088868,12.4828707013799
"blz",2004,0,0,0,NA,NA,NA,NA,0,0,0,NA,6383.074324,271688,70.64,NA,NA,8.76140512924279,12.5124096280791
"blz",2005,0,0,0,NA,NA,NA,NA,0,0,0,NA,6337.123892,279731,72.7,NA,NA,8.75418029970839,12.5415837060839
"blz",2006,0,0,0,NA,NA,NA,NA,0,0,0,NA,6435.587673,287878,71.34,NA,NA,8.76959844033593,12.5702920582584
"blz",2007,0,0,0,NA,NA,NA,NA,0,0,0,NA,6465.828858,296100,66.41,NA,NA,8.7742864899487,12.5984525140897
"blz",2008,0,0,0,NA,NA,NA,NA,0,0,0,NA,6187.95885,304361,64.65,NA,NA,8.73036056170317,12.6259697758679
"blz",2009,0,0,0,NA,NA,NA,NA,0,0,0,NA,5997.684472,312614,69.71,NA,NA,8.69912875239006,12.6527244816353
"blz",2010,0,0,0,NA,NA,NA,NA,0,0,0,NA,5937.753983,320245,68.55,NA,NA,8.68908622351224,12.6768416068346
"blz",2011,0,0,0,NA,NA,NA,NA,0,0,0,NA,5802.243445,327298,66.38,NA,NA,8.66599992260841,12.6986263498687
"blz",2012,0,0,0,NA,NA,NA,NA,0,0,0,NA,5902.742347,334414,63.39,NA,NA,8.6831723264819,12.720135025345
"blz",2013,0,0,0,NA,NA,NA,NA,0,0,0,NA,6013.078799,341627,62.85,NA,NA,8.70169217572669,12.7414747775857
"blz",2014,0,0,0,NA,NA,NA,NA,0,0,0,NA,6116.495789,348923,61.54,NA,NA,8.71874462802111,12.7626065464696
"bol",1990,6.51,2.04,4.47,NA,NA,NA,NA,0,0,0,0.431,1679.408479,7130142,104.85,NA,NA,7.42619691456368,15.7798417080407
"bol",1991,6.51,2.04,4.47,NA,NA,NA,NA,0,0,0,0.456,1731.395142,7280289,94.62,NA,NA,7.45668280295586,15.8006811171871
"bol",1992,6.51,2.04,4.47,NA,NA,NA,NA,0,0,0,0.462,1724.363345,7430336,94.11,NA,NA,7.45261318597807,15.8210816377441
"bol",1993,6.51,2.04,4.47,NA,NA,NA,NA,0,0,0,0.469,1762.668309,7579195,85.4,NA,NA,7.4745840245952,15.8409175514512
"bol",1994,6.51,2.04,4.47,NA,NA,NA,NA,0,0,0,0.481,1809.570651,7727322,89.05,NA,NA,7.50084488672901,15.8602729181065
"bol",1995,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.492,1858.781852,7874676,83.04,NA,NA,7.52767663387502,15.8791625989724
"bol",1996,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.492,1904.287021,8021736,73.55,NA,NA,7.55186295031375,15.8976654152717
"bol",1997,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.518,1962.864043,8167900,65.55,NA,NA,7.58215993207147,15.9157223958526
"bol",1998,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.518,2025.503347,8313394,62.22,NA,NA,7.61357351507288,15.9333785070355
"bol",1999,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.523,1998.94534,8459806,62.5,NA,NA,7.60037499045472,15.9508367998774
"bol",2000,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.527,2014.190247,8606326,74.32,NA,NA,7.60797253108138,15.9680080722117
"bol",2001,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.52,2013.845811,8752736,82.98,NA,NA,7.60780151175788,15.9848768951721
"bol",2002,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.51,2029.669936,8900355,86.69,NA,NA,7.61562846571269,16.0016017215473
"bol",2003,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.515,2050.071334,9050700,95.64,NA,NA,7.62562986860022,16.0183526607512
"bol",2004,8.48,4.01,4.47,NA,NA,NA,NA,0,0,0,0.541,2099.990811,9204287,89.81,NA,NA,7.64968824798766,16.035179911746
"bol",2005,12.43,7.96,4.47,NA,NA,NA,NA,0,0,0,0.534,2156.186703,9360754,82.16,NA,NA,7.67609652521837,16.0520364007649
"bol",2006,12.43,7.96,4.47,NA,NA,NA,NA,0,0,0,0.462,2221.427226,9521689,54.38,NA,NA,7.70590516289272,16.0690828069976
"bol",2007,12.43,7.96,4.47,NA,NA,NA,NA,0,0,0,0.458,2283.427336,9685960,40.03,NA,NA,7.73343281079183,16.0861879722651
"bol",2008,12.43,7.96,4.47,NA,NA,NA,NA,0,0,0,0.453,2383.250326,9850858,36.79,NA,NA,7.77622051816168,16.1030691159537
"bol",2009,12.43,7.96,4.47,NA,NA,NA,NA,0,0,0,0.435,2422.575794,10016275,39.21,NA,NA,7.79258663078838,16.1197218280154
"bol",2010,11.53,9.97,1.55,NA,NA,NA,NA,0,0,0,0.4,2481.407009,10182345,37.64,NA,NA,7.81658102061992,16.1361658961939
"bol",2011,11.53,9.97,1.55,NA,NA,NA,NA,0,0,0,0.398,2568.520517,10348929,35.33,NA,NA,7.85108533780612,16.1523935940605
"bol",2012,11.53,9.97,1.55,NA,NA,NA,NA,0,0,0,0.391,2657.238849,10515807,35.39,NA,NA,7.88504283596119,16.1683901116776
"bol",2013,11.53,9.97,1.55,NA,NA,NA,NA,0,0,0,0.396,2793.514571,10682608,36.1,NA,NA,7.93505578492283,16.1841275564422
"bol",2014,11.53,9.97,1.55,NA,NA,NA,NA,0,0,0,0.391,2900.902416,10848888,37.6,NA,NA,7.97277714549979,16.1995731442192
"bra",1990,22.6,17.09,5.51,NA,NA,NA,NA,0,0,0,0.678,6149.867182,149143223,50,1,1,8.72418576414459,18.8204176304137
"bra",1991,22.63,17.12,5.51,NA,NA,NA,NA,0,0,0,0.692,6107.648134,151724256,60.31,1,1,8.71729705727902,18.8375753260657
"bra",1992,22.63,17.12,5.51,NA,NA,NA,NA,0,0,0,0.699,5973.982169,154275079,98.41,1,1,8.69516901400427,18.8542477942439
"bra",1993,22.69,17.18,5.51,NA,NA,NA,NA,0,0,0,0.704,6167.460212,156794577,77.03,1,1,8.72704239714638,18.8704470798233
"bra",1994,22.71,17.19,5.51,NA,NA,NA,NA,0,0,0,0.707,6427.16828,159265006,39.5,1,1,8.76828932831776,18.8860800771766
"bra",1995,22.76,17.24,5.51,NA,NA,NA,NA,0,0,0,0.712,6596.334968,161735073,33.39,1,1,8.7942694658952,18.9014702026973
"bra",1996,22.8,17.29,5.51,NA,NA,NA,NA,0,0,0,0.711,6640.726243,164202549,40.23,1,1,8.80097661043537,18.9166112786136
"bra",1997,22.77,17.26,5.51,NA,NA,NA,NA,0,0,0,0.711,6764.857643,166661659,42.48,1,1,8.81949649722014,18.931476321267
"bra",1998,22.96,17.44,5.51,NA,NA,NA,NA,0,0,0,0.711,6687.494466,169159655,54.42,1,1,8.8079945636899,18.9463535310772
"bra",1999,23.01,17.5,5.51,NA,NA,NA,NA,0,0,0,0.713,6621.636001,171641543,64.58,1,1,8.79809774845987,18.9609188077932
"bra",2000,21.1,15.59,5.51,NA,NA,NA,NA,0,0,0,0.717,6817.783456,174018282,62.65,1,1,8.82728969155985,18.974670920625
"bra",2001,21.1,15.58,5.51,NA,NA,NA,NA,0,0,0,0.717,6823.033185,176301203,66.27,1,1,8.82805940049992,18.987704470941
"bra",2002,21.14,15.63,5.51,NA,NA,NA,NA,0,0,0,0.721,6944.622576,178503484,74.98,1,1,8.84572290900329,19.0001186772008
"bra",2003,21.17,15.65,5.51,NA,NA,NA,NA,4,0,0,0.722,6941.439659,180622688,70.57,1,1,8.84526447564733,19.0119208167491
"bra",2004,21.18,15.66,5.51,NA,NA,NA,NA,0,0,0,0.722,7258.781017,182675143,67.07,1,1,8.8899671897269,19.0232199584523
"bra",2005,21.18,15.67,5.51,NA,NA,NA,NA,0,0,0,0.772,7409.56828,184688101,66.26,1,1,8.91052745478448,19.0341790197049
"bra",2006,21.18,15.67,5.51,NA,NA,NA,NA,0,0,0,0.77,7622.039194,186653106,63.95,1,1,8.93879922364047,19.0447624039579
"bra",2007,21.2,15.69,5.51,NA,NA,NA,NA,0,0,0,0.769,8003.25321,188552320,62.45,1,1,8.98760338925176,19.0548860860215
"bra",2008,21.21,15.69,5.51,NA,NA,NA,NA,0,0,0,0.769,8330.76364,190367302,60.66,1,1,9.02771040442852,19.0644659323804
"bra",2009,21.26,15.74,5.51,NA,NA,NA,NA,0,0,0,0.769,8246.096121,192079951,63.81,1,1,9.01749516988093,19.0734222547752
"bra",2010,21.34,15.83,5.51,0.453315317630768,0.395119607448578,0.321991622447968,0.517740666866302,0,0,0,0.776,8792.63335,193701929,61.32,1,1,9.08166953056807,19.0818310870267
"bra",2011,21.5,15.99,5.51,0.43312731385231,0.383887380361557,0.34489119052887,0.527543187141418,0,0,0,0.781,9067.99212,195284734,59.34,1,1,9.11250614263719,19.089969225869
"bra",2012,21.64,16.12,5.51,0.447911888360977,0.393889307975769,0.337366998195648,0.530796110630035,0,0,0,0.777,9167.498185,196876111,59.85,1,1,9.12341970196346,19.0980852107029
"bra",2013,21.65,16.14,5.51,0.436964720487595,0.39833077788353,0.320209056138992,0.493429690599442,0,0,0,0.781,9366.738247,198478299,57.23,1,1,9.144920208653,19.1061903271781
"bra",2014,21.73,16.21,5.51,0.430654019117355,0.407071053981781,0.318446785211563,0.502213537693024,0,0,0,0.783,9338.341708,200085127,58.46,1,1,9.14188396813616,19.1142534689554
"brb",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.636,19382.86872,258582,40.51,NA,NA,9.87214489925797,12.4629681373289
"brb",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.646,18570.14897,259373,41.8,NA,NA,9.8293106763932,12.466022459094
"brb",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.646,17452.88321,260267,44.47,NA,NA,9.7672601409162,12.4694633061498
"brb",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.646,17540.07808,261027,45.56,NA,NA,9.7722437174556,12.4723791292303
"brb",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.646,17852.21433,261620,55.02,NA,NA,9.7898828316148,12.4746483482422
"brb",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.647,18182.63702,262039,55.9,NA,NA,9.80822240781771,12.4762486266273
"brb",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.647,18888.00547,262284,56.12,NA,NA,9.84628236836717,12.4771831651382
"brb",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.647,19775.17368,262392,56.91,NA,NA,9.89218257540386,12.4775948477824
"brb",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.647,20509.04485,262436,50.54,NA,NA,9.92862128001614,12.4777625217636
"brb",1999,0,0,0,NA,NA,NA,NA,0,0,0,0.656,20571.33033,262517,50.1,NA,NA,9.93165365386642,12.4780711208216
"brb",2000,0,0,0,NA,NA,NA,NA,0,0,0,0.654,21523.39922,262063,56.61,NA,NA,9.97689595812164,12.4763402118531
"brb",2001,0,0,0,NA,NA,NA,NA,0,0,0,0.654,20985.28286,262425,62.61,NA,NA,9.95157665482862,12.477720605904
"brb",2002,0,0,0,NA,NA,NA,NA,0,0,0,0.654,21012.55954,264148,66.09,NA,NA,9.95287561126431,12.4842648311082
"brb",2003,0,0,0,NA,NA,NA,NA,0,0,0,0.652,21338.17207,265776,66.57,NA,NA,9.96825286373614,12.4904091277309
"brb",2004,0,0,0,NA,NA,NA,NA,0,0,0,0.65,21516.16629,267298,66.48,NA,NA,9.97655985203031,12.4961194198693
"brb",2005,0,0,0,NA,NA,NA,NA,0,0,0,0.65,22250.02638,268706,68.2,NA,NA,10.0100984732117,12.50137312409
"brb",2006,0,0,0,NA,NA,NA,NA,0,0,0,0.648,23487.44188,270002,69.79,NA,NA,10.0642211692109,12.5061846453605
"brb",2007,0,0,0,NA,NA,NA,NA,0,0,0,0.65,23862.13535,271288,69.05,NA,NA,10.0800481866181,12.5109362661907
"brb",2008,0,0,0,NA,NA,NA,NA,0,0,0,0.665,23887.72896,272714,72.63,NA,NA,10.0811201734319,12.5161789059831
"brb",2009,0,0,0,NA,NA,NA,NA,0,0,0,0.666,22572.59261,274123,88.52,NA,NA,10.0244917329531,12.5213321897519
"brb",2010,0,0,0,NA,NA,NA,NA,0,0,0,0.667,21982.1839,275243,96.04,NA,NA,9.99798758152962,12.5254096228356
"brb",2011,0,0,0,NA,NA,NA,NA,0,0,0,0.667,21842.86356,276139,98.7,NA,NA,9.99162953664859,12.5286596411121
"brb",2012,0,0,0,NA,NA,NA,NA,0,0,0,0.667,21036.30034,276938,109.35,NA,NA,9.95400481203648,12.5315489334017
"brb",2013,0,0,0,NA,NA,NA,NA,0,0,0,0.664,20609.60763,277665,118.56,NA,NA,9.93351263585758,12.5341706300619
"brb",2014,0,0,0,NA,NA,NA,NA,0,0,0,0.662,20713.76702,278348,122,NA,NA,9.93855383162009,12.5366274083873
"brn",1990,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,44179.82787,255292,NA,NA,NA,10.6960235808597,12.4501632670551
"brn",1991,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,44201.13949,262596,NA,NA,NA,10.6965058480502,12.4783720084424
"brn",1992,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,41672.37084,269839,NA,NA,NA,10.6375936184064,12.5055807638289
"brn",1993,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,40342.05041,276971,NA,NA,NA,10.6051496384267,12.531668086548
"brn",1994,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,39721.43454,284091,NA,NA,NA,10.5896462338211,12.5570498883542
"brn",1995,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,39274.49802,291195,NA,NA,NA,10.5783306818836,12.5817484248276
"brn",1996,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,38331.65762,298276,NA,NA,NA,10.5540314034609,12.6057745113492
"brn",1997,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,39820.21075,305341,NA,NA,NA,10.5921298701707,12.6291844638432
"brn",1998,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,36331.18133,312385,NA,NA,NA,10.5004316413395,12.65199168043
"brn",1999,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37045.93426,319411,NA,NA,NA,10.5199138881305,12.6742339537442
"brn",2000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37509.59838,326424,NA,NA,NA,10.5323521360071,12.6959524287807
"brn",2001,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37269.30992,333345,2.63,NA,NA,10.5259254766056,12.7169332686837
"brn",2002,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37976.26276,340099,1.77,NA,NA,10.544716579314,12.7369920306793
"brn",2003,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,38595.16885,346637,0.89,NA,NA,10.5608823882934,12.7560334018645
"brn",2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37948.65908,352911,0.37,NA,NA,10.5439894483392,12.7739711794808
"brn",2005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,37312.27788,358916,0.29,NA,NA,10.5270777171524,12.7908436568051
"brn",2006,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,38229.35657,364663,0.59,NA,NA,10.5513589960492,12.8067289184008
"brn",2007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,36174.51652,370873,0.68,NA,NA,10.4961101863793,12.8236149649261
"brn",2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,34126.69416,377793,0.94,NA,NA,10.4378351769692,12.842101705556
"brn",2009,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,32855.60216,384952,1.11,NA,NA,10.399877546968,12.8608739301726
"brn",2010,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33121.31782,392332,1.11,NA,NA,10.4079323969588,12.8798636990978
"brn",2011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33754.36408,399389,2.13,NA,NA,10.4268649940154,12.8976911582726
"brn",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,33544.53895,405557,2.1,NA,NA,10.4206293556784,12.9130167098599
"brn",2013,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,32381.07398,411202,2.21,NA,NA,10.3853293946865,12.9268398569245
"brn",2014,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,31148.72974,416750,3.23,NA,NA,10.3465287445719,12.940241800613
"btn",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.128,812.6713256,589287,27.45,NA,NA,6.70032675425249,13.2866686105114
"btn",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.128,795.1918429,599784,33.5,NA,NA,6.67858339736722,13.3043248693827
"btn",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.129,863.4638957,577774,35.59,NA,NA,6.76095208513183,13.2669380677325
"btn",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.131,917.2912927,554673,37.61,NA,NA,6.82142508015616,13.2261340298992
"btn",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.131,963.0165743,554497,39.45,NA,NA,6.87007062276113,13.2258166754784
"btn",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.131,1043.38749,547989,34.68,NA,NA,6.95022790086719,13.214010492736
"btn",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.131,1099.858178,548784,35.78,NA,NA,7.00293652138348,13.2154602004499
"btn",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.131,1138.399223,558697,32.98,NA,NA,7.03737836423852,13.2333625658248
"btn",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.141,1182.987811,569435,36.4,NA,NA,7.07579856045954,13.2523999201491
"btn",1999,0,0,0,NA,NA,NA,NA,0,0,0,0.148,1248.616008,582579,39.23,NA,NA,7.12979102330471,13.2752200775437
"btn",2000,0,0,0,NA,NA,NA,NA,0,0,0,0.15,1259.623765,596863,44.03,NA,NA,7.13856835614956,13.299442885303
"btn",2001,0,0,0,NA,NA,NA,NA,0,0,0,0.152,1321.098782,610794,52.35,NA,NA,7.18621907992491,13.3225150290957
"btn",2002,0,0,0,NA,NA,NA,NA,0,0,0,0.159,1427.256933,624409,57.71,NA,NA,7.26350965242584,13.3445608813568
"btn",2003,0,0,0,NA,NA,NA,NA,0,0,0,0.158,1506.415275,637663,68.5,NA,NA,7.31748811736057,13.3655652096071
"btn",2004,0,0,0,NA,NA,NA,NA,0,0,0,0.158,1552.739152,650544,76.03,NA,NA,7.34777584510041,13.3855642149239
"btn",2005,0,0,0,NA,NA,NA,NA,1,0,0,0.158,1632.021695,661865,80.84,NA,NA,7.3975748289406,13.4028168866307
"btn",2006,0,0,0,NA,NA,NA,NA,1,0,0,0.162,1701.118782,670799,80.12,NA,NA,7.43904142064564,13.4162248181728
